Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
transformers_4.23.0,tests/models/xglm/test_modeling_flax_xglm.py,347,206,260,4,26,38,53,30,91,130.211432671668,4.07692307692308,1820.45641097076,101.136467276153,446.527044200375,32,44.7724535126665,0,0
transformers_4.23.0,tests/models/xglm/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/xglm/test_tokenization_xglm.py,205,84,151,2,13,21,41,15,62,50.1057163358342,3.15384615384615,763.947376464373,42.4415209146874,242.227216927728,15,59.3305852332707,0,0
transformers_4.23.0,tests/models/xglm/test_modeling_tf_xglm.py,284,146,214,4,10,8,14,14,22,41.2192809488736,2.8,234.533063198748,13.0296146221527,83.7618082852673,28,53.2300703758581,0,0
transformers_4.23.0,tests/models/xglm/test_modeling_xglm.py,489,279,357,9,38,35,58,47,93,227.950570523837,6.86842105263158,3548.06671570451,197.114817539139,516.57676320602,42,40.0954600318332,0,0
transformers_4.23.0,tests/models/pegasus/test_modeling_tf_pegasus.py,374,216,281,10,45,35,65,55,100,280.352670283709,7.22222222222222,4175.42645976781,231.968136653767,578.135971352466,53,41.1801499650285,0,0
transformers_4.23.0,tests/models/pegasus/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/pegasus/test_tokenization_pegasus.py,215,120,137,4,32,21,40,36,61,168,2.5,788.413562719953,43.8007534844418,315.365425087981,36,57.4070274249909,0,0
transformers_4.23.0,tests/models/pegasus/test_modeling_pegasus.py,562,287,433,10,54,44,74,64,118,343.983206065701,6.85185185185185,4851.11111111111,269.506172839506,708,53,36.3328607547327,0,0
transformers_4.23.0,tests/models/pegasus/test_modeling_flax_pegasus.py,338,160,264,6,32,34,52,38,86,175.509775004327,4.875,2200.19361001122,122.232978333957,451.321766156148,26,44.5114195588863,0,0
transformers_4.23.0,tests/models/layoutlm/test_tokenization_layoutlm.py,74,32,45,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,7,88.2410911079749,0,0
transformers_4.23.0,tests/models/layoutlm/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/layoutlm/test_modeling_layoutlm.py,375,182,279,2,13,27,29,15,56,50.1057163358342,2.23076923076923,488.060794405249,27.1144885780694,218.785873354077,32,50.8692421392384,0,0
transformers_4.23.0,tests/models/layoutlm/test_modeling_tf_layoutlm.py,358,176,261,2,13,27,29,15,56,50.1057163358342,2.23076923076923,488.060794405249,27.1144885780694,218.785873354077,32,51.3226793843691,0,0
transformers_4.23.0,tests/models/convbert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/convbert/test_modeling_tf_convbert.py,410,228,335,4,21,17,23,25,40,100.238665878354,2.19047619047619,406.890256627881,22.6050142571045,185.754247590989,33,41.0313453915977,0,0
transformers_4.23.0,tests/models/convbert/test_modeling_convbert.py,457,253,375,8,31,37,54,39,91,177.580085621993,6.96774193548387,3351.28600045021,186.182555580567,480.971601916465,46,37.2461259414346,0,0
transformers_4.23.0,tests/models/gpt2/test_modeling_gpt2.py,765,400,594,10,59,62,98,69,160,380.295220861222,8.30508474576271,8117.09012561709,450.949451423172,977.363913084507,61,29.884278194604,0,0
transformers_4.23.0,tests/models/gpt2/test_tokenization_gpt2.py,331,168,223,6,31,25,44,37,69,169.08986062632,4.25806451612903,1530.57100819834,85.0317226776854,359.452282228398,25,54.340852631287,0,0
transformers_4.23.0,tests/models/gpt2/test_modeling_tf_gpt2.py,665,358,496,8,28,31,48,36,79,158.605937817613,6.85714285714286,2800.62222935275,155.590123852931,408.424075113943,50,37.3110960531279,0,0
transformers_4.23.0,tests/models/gpt2/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/gpt2/test_modeling_flax_gpt2.py,337,203,252,4,28,41,59,32,100,142.605937817613,4.21428571428571,2107.14285714286,117.063492063492,500,32,43.9111731510461,0,0
transformers_4.23.0,tests/models/vision_text_dual_encoder/test_modeling_flax_vision_text_dual_encoder.py,395,216,278,5,15,11,18,20,29,70.2129994085646,3,376.007744255201,20.8893191252889,125.335914751734,33,46.6691979457257,0,0
transformers_4.23.0,tests/models/vision_text_dual_encoder/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/vision_text_dual_encoder/test_modeling_vision_text_dual_encoder.py,527,285,391,5,22,19,30,27,49,109.717136084457,3.40909090909091,794.282344111398,44.1267968950777,232.98948760601,40,38.8537603032722,0,0
transformers_4.23.0,tests/models/vision_text_dual_encoder/test_processor_vision_text_dual_encoder.py,170,94,102,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.644980026357601,11.6096404744368,17,70.0161471298386,0,0
transformers_4.23.0,tests/models/rag/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/rag/test_retrieval_rag.py,380,213,329,5,32,23,36,37,59,171.609640474437,2.8125,864.443667859054,48.0246482143919,307.357748572108,25,44.512875631491,0,0
transformers_4.23.0,tests/models/rag/test_modeling_rag.py,1190,479,945,6,47,27,56,53,83,276.575451033176,3.57446808510638,1699.36431528573,94.4091286269849,475.417397728746,66,28.1551184910148,0,0
transformers_4.23.0,tests/models/rag/test_modeling_tf_rag.py,1077,421,861,4,32,17,37,36,54,168,2.3125,645.594384555109,35.866354697506,279.175950077885,58,29.529186609928,0,0
transformers_4.23.0,tests/models/rag/test_tokenization_rag.py,169,70,138,2,6,3,7,8,10,17.5097750043269,1.16666666666667,35,1.94444444444444,30,12,66.2513945765571,0,0
transformers_4.23.0,tests/models/megatron_bert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/megatron_bert/test_modeling_megatron_bert.py,380,196,314,4,16,17,21,20,38,72,2.625,431.112327465014,23.9506848591675,164.23326760572,36,42.825266692128,0,0
transformers_4.23.0,tests/models/data2vec/test_modeling_data2vec_audio.py,743,431,538,14,105,73,130,119,203,758.298748263749,8.66666666666667,12130.2827182464,673.904595458136,1399.64800595151,93,25.6982305860924,0,0
transformers_4.23.0,tests/models/data2vec/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/data2vec/test_modeling_tf_data2vec_vision.py,495,270,366,12,54,35,65,66,100,353.783475125481,7.22222222222222,4365.39575286999,242.521986270555,604.439411935845,60,38.6630670430457,0,0
transformers_4.23.0,tests/models/data2vec/test_modeling_data2vec_text.py,506,233,403,4,31,34,51,35,85,161.580085621993,3.29032258064516,1434.54463731977,79.6969242955428,435.989056440322,39,41.1861211030938,0,0
transformers_4.23.0,tests/models/data2vec/test_modeling_data2vec_vision.py,351,199,260,11,35,23,42,46,65,217.578653398084,6.6,2369.60807914846,131.644893286025,359.031527143706,46,44.697433249402,0,0
transformers_4.23.0,tests/models/luke/test_tokenization_luke.py,668,333,506,3,15,508,513,18,1021,63.3582464362913,51.3,218409.412778044,12133.8562654469,4257.4934264726,29,33.8349462265578,0,0
transformers_4.23.0,tests/models/luke/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/luke/test_modeling_luke.py,908,364,776,7,32,47,61,39,108,179.651484454403,6.671875,3808.46263632893,211.581257573829,570.823439637123,60,28.1627391989024,0,0
transformers_4.23.0,tests/models/bloom/test_tokenization_bloom.py,136,67,78,0,0,0,0,0,0,0,0,0,0,0,9,100,0,0
transformers_4.23.0,tests/models/bloom/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/bloom/test_modeling_bloom.py,794,361,593,9,79,110,126,88,236,526.528004118972,7.17721518987342,10941.1324525708,607.84069180949,1524.4258619984,52,35.094866908788,0,0
transformers_4.23.0,tests/models/vision_encoder_decoder/test_modeling_flax_vision_encoder_decoder.py,521,263,384,9,49,44,65,58,109,303.650107374626,5.96938775510204,3811.57304239091,211.754057910606,638.519928468905,43,38.4745856144754,0,0
transformers_4.23.0,tests/models/vision_encoder_decoder/test_modeling_vision_encoder_decoder.py,1002,491,786,8,88,96,122,96,218,592.429982440082,5.54545454545455,7960.62103041727,442.25672391207,1435.52182515721,52,28.1539085059993,0,0
transformers_4.23.0,tests/models/vision_encoder_decoder/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/vision_encoder_decoder/test_modeling_tf_vision_encoder_decoder.py,991,472,701,11,79,63,100,90,163,536.052426911001,6.9620253164557,7367.02063399943,409.27892411108,1058.17205470174,78,30.4557766305481,0,0
transformers_4.23.0,tests/models/dpt/test_feature_extraction_dpt.py,188,69,135,0,0,0,0,0,0,0,0,0,0,0,15,100,0,0
transformers_4.23.0,tests/models/dpt/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/dpt/test_modeling_dpt.py,321,195,229,8,21,11,21,29,32,116.238665878354,4,621.821567376329,34.5456426320183,155.455391844082,37,48.5193274194595,0,0
transformers_4.23.0,tests/models/deberta_v2/test_modeling_deberta_v2.py,308,161,252,1,6,11,11,7,22,15.5097750043269,0.916666666666667,56.6149909281617,3.14527727378676,61.7618082852673,29,49.5812658039106,0,0
transformers_4.23.0,tests/models/deberta_v2/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/deberta_v2/test_modeling_tf_deberta_v2.py,278,135,222,1,5,5,5,6,10,11.6096404744368,0.5,12.9248125036058,0.71804513908921,25.8496250072116,24,54.9483672599128,0,0
transformers_4.23.0,tests/models/deberta_v2/test_tokenization_deberta_v2.py,250,150,155,2,12,7,13,14,20,45.0195500086539,1.08333333333333,82.4926899779148,4.58292722099526,76.1470984411521,16,60.8418818935568,0,0
transformers_4.23.0,tests/models/yoso/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/yoso/test_modeling_yoso.py,405,202,329,1,20,25,25,21,50,86.4385618977473,0.625,137.259919461836,7.62555108121313,219.615871138938,35,40.7282361896379,0,0
transformers_4.23.0,tests/models/poolformer/test_modeling_poolformer.py,253,147,178,4,11,9,13,15,22,46.0537478050103,2.36363636363636,203.158310971643,11.2865728317579,85.9515931033874,27,54.2618571016134,0,0
transformers_4.23.0,tests/models/poolformer/test_feature_extraction_poolformer.py,193,72,139,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0
transformers_4.23.0,tests/models/poolformer/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/opt/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/opt/test_modeling_flax_opt.py,406,179,285,7,68,74,94,75,168,433.598957659426,4.83823529411765,5062.93039207483,281.273910670824,1046.44154000331,26,48.3585862960742,0,0
transformers_4.23.0,tests/models/opt/test_modeling_opt.py,492,272,376,8,62,60,74,70,134,393.160171243986,4.7741935483871,3921.15938038879,217.842187799377,821.323924270626,43,36.6140704374065,0,0
transformers_4.23.0,tests/models/opt/test_modeling_tf_opt.py,415,230,307,9,71,66,88,80,154,465.161370497813,5.57746478873239,5430.09102730438,301.671723739132,973.576926612654,38,39.3037239444338,0,0
transformers_4.23.0,tests/models/wav2vec2_conformer/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/wav2vec2_conformer/test_modeling_wav2vec2_conformer.py,939,526,679,15,154,112,196,169,308,1177.68848620114,9.54545454545455,21758.5855426696,1208.81030792609,2279.47086637491,107,21.1134773784712,0,0
transformers_4.23.0,tests/models/bigbird_pegasus/test_modeling_bigbird_pegasus.py,789,407,596,11,107,92,138,118,230,759.390715349933,7.09345794392523,11228.9999731504,623.833331841691,1583.00790135322,62,30.2006896372217,0,0
transformers_4.23.0,tests/models/bigbird_pegasus/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/deit/test_modeling_tf_deit.py,282,149,199,7,13,8,14,20,22,67.7572007902374,3.76923076923077,358.387575868352,19.9104208815751,95.082418087522,31,54.4829016403758,0,0
transformers_4.23.0,tests/models/deit/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/deit/test_modeling_deit.py,396,217,291,11,38,22,39,49,61,237.474993315867,5.64473684210526,1933.3071304033,107.405951689072,342.497300491028,50,43.1069532737484,0,0
transformers_4.23.0,tests/models/deit/test_feature_extraction_deit.py,199,75,145,0,0,0,0,0,0,0,0,0,0,0,16,100,0,0
transformers_4.23.0,tests/models/whisper/test_processor_whisper.py,118,67,69,0,0,0,0,0,0,0,0,0,0,0,13,100,0,0
transformers_4.23.0,tests/models/whisper/test_tokenization_whisper.py,190,97,126,3,6,4,7,9,11,20.2646625064904,1.75,61.0210562777645,3.39005868209803,34.8691750158654,17,67.2083331974644,0,0
transformers_4.23.0,tests/models/whisper/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/whisper/test_feature_extraction_whisper.py,225,133,157,7,42,34,45,49,79,246.128816211111,3.75,1663.35779131913,92.4087661843961,443.562077685102,32,52.0131569573077,0,0
transformers_4.23.0,tests/models/whisper/test_modeling_whisper.py,1042,554,777,14,141,127,187,155,314,1059.97970959704,9.28368794326241,21210.4702822855,1178.35946012697,2284.70306325611,87,23.1621151368926,0,0
transformers_4.23.0,tests/models/whisper/test_modeling_tf_whisper.py,983,490,714,14,121,104,140,135,244,890.485420619032,8.09917355371901,13985.191285676,776.955071426444,1726.7430056804,69,28.5370127792992,0,0
transformers_4.23.0,tests/models/splinter/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/splinter/test_modeling_splinter.py,493,234,390,2,5,5,8,7,13,13.6096404744368,1.6,58.3929823787982,3.2440545765999,36.4956139867489,42,49.5475005815673,0,0
transformers_4.23.0,tests/models/nllb/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/nllb/test_tokenization_nllb.py,428,180,331,6,24,31,58,30,89,125.548875021635,7.25,3166.1711568164,175.898397600911,436.713263009158,34,45.9880542945891,0,0
transformers_4.23.0,tests/models/visual_bert/test_modeling_visual_bert.py,690,373,548,8,91,88,131,99,219,616.209312258081,5.75824175824176,8359.98294828413,464.443497126896,1451.82909979743,75,23.4671048797254,0,0
transformers_4.23.0,tests/models/visual_bert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/distilbert/test_modeling_distilbert.py,293,163,237,2,6,8,9,8,17,17.5097750043269,1.5,76.5,4.25,51,29,50.4477342248719,0,0
transformers_4.23.0,tests/models/distilbert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/distilbert/test_tokenization_distilbert.py,43,17,19,2,15,8,16,17,24,60.6033589341278,1.06666666666667,104.639048736009,5.81328048533382,98.0991081900082,4,87.2856935820907,0,0
transformers_4.23.0,tests/models/distilbert/test_modeling_tf_distilbert.py,247,141,192,1,3,3,3,4,6,4.75488750216347,0.5,6,0.333333333333333,12,25,57.717992807654,0,0
transformers_4.23.0,tests/models/distilbert/test_modeling_flax_distilbert.py,152,67,118,1,3,3,3,4,6,4.75488750216347,0.5,6,0.333333333333333,12,11,69.6917336443761,0,0
transformers_4.23.0,tests/models/xlnet/test_modeling_tf_xlnet.py,504,211,383,8,43,28,52,51,80,257.32938445219,4.83720930232558,2195.09669047455,121.949816137475,453.79402735772,44,45.7390495904191,0,0
transformers_4.23.0,tests/models/xlnet/test_modeling_xlnet.py,716,283,574,10,70,53,100,80,153,462.269092135021,7.14285714285714,6908.9642751269,383.831348618161,967.254998517766,62,35.1693698380877,0,0
transformers_4.23.0,tests/models/xlnet/test_tokenization_xlnet.py,212,65,166,3,41,43,85,44,128,224.414519691505,3.10975609756098,2173.12009795514,120.728894330841,698.807247185574,12,57.3613815434146,0,0
transformers_4.23.0,tests/models/xlnet/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/time_series_transformer/test_modeling_time_series_transformer.py,438,220,345,5,33,31,46,38,77,178.074646413266,3.48484848484848,1408.19388277403,78.232993487446,404.090418535156,31,41.6785821131187,0,0
transformers_4.23.0,tests/models/time_series_transformer/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/deformable_detr/test_modeling_deformable_detr.py,625,373,476,12,79,62,96,91,158,541.018229114645,7.29113924050633,7496.9794255089,416.498856972717,1028.23155315139,60,30.1174866592314,0,0
transformers_4.23.0,tests/models/deformable_detr/test_feature_extraction_deformable_detr.py,341,180,229,5,6,7,13,11,20,27.1194154787637,5.41666666666667,374.771758685707,20.8206532603171,69.188632372746,26,59.2685028494106,0,0
transformers_4.23.0,tests/models/deformable_detr/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/groupvit/test_modeling_groupvit.py,696,431,525,13,34,21,39,47,60,221.079452938346,7.45588235294118,2484.86165982403,138.047869990224,333.275331100658,87,28.634086418841,0,0
transformers_4.23.0,tests/models/groupvit/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/groupvit/test_modeling_tf_groupvit.py,715,408,524,12,49,35,61,61,96,318.140332370299,7.46938775510204,4252.7017774002,236.261209855566,569.350784406037,84,31.1909555812557,0,0
transformers_4.23.0,tests/models/ernie/test_modeling_ernie.py,577,253,488,3,9,13,16,12,29,33.2842125151443,2.66666666666667,277.237100055769,15.4020611142094,103.963912520914,49,40.0815632645032,0,0
transformers_4.23.0,tests/models/ernie/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/yolos/test_modeling_yolos.py,371,217,269,7,32,24,36,39,60,179.651484454403,3.9375,1248.67627420621,69.370904122567,317.124133131735,35,45.9741046090269,0,0
transformers_4.23.0,tests/models/yolos/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/yolos/test_feature_extraction_yolos.py,338,179,226,5,6,7,13,11,20,27.1194154787637,5.41666666666667,374.771758685707,20.8206532603171,69.188632372746,26,59.4242769887107,0,0
transformers_4.23.0,tests/models/xlm_prophetnet/test_tokenization_xlm_prophetnet.py,156,53,114,2,14,23,43,16,66,55.3029689088065,3.07142857142857,810.857142857143,45.0476190476191,264,11,65.3965222519422,0,0
transformers_4.23.0,tests/models/xlm_prophetnet/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/xlm_prophetnet/test_modeling_xlm_prophetnet.py,153,70,115,1,21,21,21,22,42,92.238665878354,0.5,93.6480639913832,5.20267022174351,187.296127982766,7,64.2713034671368,0,0
transformers_4.23.0,tests/models/wav2vec2_with_lm/test_processor_wav2vec2_with_lm.py,454,265,315,6,24,20,30,30,50,125.548875021635,3.75,920.041986676597,51.1134437042554,245.344529780426,38,43.4678478049126,0,0
transformers_4.23.0,tests/models/wav2vec2_with_lm/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/funnel/test_modeling_tf_funnel.py,412,193,338,2,5,3,5,7,8,13.6096404744368,1,22.4588393764608,1.24771329869227,22.4588393764608,35,50.4122725154506,0,0
transformers_4.23.0,tests/models/funnel/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/funnel/test_tokenization_funnel.py,83,39,53,3,14,8,16,17,24,58.0578564109699,1.71428571428571,168.1698997543,9.34277220857221,98.0991081900082,9,75.7144056765841,0,0
transformers_4.23.0,tests/models/funnel/test_modeling_funnel.py,512,252,425,9,51,36,65,60,101,317.823017453527,5.73529411764706,3421.65324354441,190.091846863578,596.59595015646,58,34.2022656733342,0,0
transformers_4.23.0,tests/models/flava/test_feature_extraction_flava.py,347,144,267,3,8,7,11,11,18,28.7548875021635,2.0625,128.43139884191,7.13507771343943,62.2697691354714,27,55.6940114582177,0,0
transformers_4.23.0,tests/models/flava/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/flava/test_processor_flava.py,234,115,157,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.644980026357601,11.6096404744368,19,65.134231745844,0,0
transformers_4.23.0,tests/models/flava/test_modeling_flava.py,1228,685,959,16,85,58,107,101,165,608.798229571705,10.0705882352941,11063.5975273396,614.644307074421,1098.60489465405,152,11.8335589982974,0,0
transformers_4.23.0,tests/models/bart/test_modeling_tf_bart.py,924,225,835,7,48,37,59,55,96,287.729684489019,4.30208333333333,2387.70156168568,132.650086760316,555.010532498367,49,32.9450373301511,0,0
transformers_4.23.0,tests/models/bart/test_modeling_bart.py,1422,503,1229,12,70,61,94,82,155,472.069361194802,8.05714285714286,7939.67423205304,441.093012891836,985.420560715803,86,20.2949398747876,0,0
transformers_4.23.0,tests/models/bart/test_tokenization_bart.py,183,108,138,5,15,10,18,20,28,70.2129994085646,3,363.041959970538,20.168997776141,121.013986656846,20,58.6996144109001,0,0
transformers_4.23.0,tests/models/bart/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/bart/test_modeling_flax_bart.py,764,257,661,7,45,43,70,52,113,266.784873789239,5.44444444444444,3507.03719103858,194.835399502143,644.149688149944,43,32.7695079786315,0,0
transformers_4.23.0,tests/models/gptj/test_modeling_flax_gptj.py,328,199,246,4,28,41,59,32,100,142.605937817613,4.21428571428571,2107.14285714286,117.063492063492,500,31,44.4155522518272,0,0
transformers_4.23.0,tests/models/gptj/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/gptj/test_modeling_tf_gptj.py,446,251,322,7,30,33,51,37,84,166.858202322659,5.95,2603.68479214135,144.649155118964,437.594082712832,39,44.1849786625407,0,0
transformers_4.23.0,tests/models/gptj/test_modeling_gptj.py,574,307,434,7,37,42,67,44,109,212.401258982674,6.33783783783784,3771.50815913996,209.528231063331,595.078046431465,41,38.7253396105894,0,0
transformers_4.23.0,tests/models/longt5/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/longt5/test_modeling_longt5.py,1319,643,1074,11,86,108,174,97,282,590.712516709391,11.1279069767442,20710.9869578187,1150.61038654548,1861.17542149677,113,16.051004012173,0,0
transformers_4.23.0,tests/models/longt5/test_modeling_flax_longt5.py,757,387,591,8,53,46,78,61,124,327.57978409185,5.88679245283019,4329.21445501194,240.51191416733,735.411429857798,64,31.447083780546,0,0
transformers_4.23.0,tests/models/prophetnet/test_tokenization_prophetnet.py,206,106,144,2,13,7,14,15,21,50.1057163358342,1.07692307692308,88.3558334699157,4.90865741499532,82.0447025077789,23,56.9284967272063,0,0
transformers_4.23.0,tests/models/prophetnet/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/prophetnet/test_modeling_prophetnet.py,1304,596,1070,10,65,69,98,75,167,424.673188795723,7.53846153846154,7841.60359143504,435.644643968614,1040.21272131281,92,20.8370326999592,0,0
transformers_4.23.0,tests/models/regnet/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/regnet/test_modeling_regnet.py,274,161,192,4,14,12,19,18,31,61.3029689088065,2.71428571428571,350.869403692789,19.4927446495994,129.267675044712,33,52.5187362580397,0,0
transformers_4.23.0,tests/models/regnet/test_modeling_tf_regnet.py,289,170,202,5,13,12,19,18,31,59.715356810271,3.65384615384615,472.324197278754,26.240233182153,129.267675044712,31,52.1799218040527,0,0
transformers_4.23.0,tests/models/wav2vec2_phoneme/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/wav2vec2_phoneme/test_tokenization_wav2vec2_phoneme.py,411,237,281,10,40,31,58,50,89,246.096404744368,7.25,3641.69820645214,202.316567025119,502.303200889951,44,45.284523812526,0,0
transformers_4.23.0,tests/models/rembert/test_modeling_tf_rembert.py,713,318,537,5,30,35,43,35,78,158.816358342692,3.58333333333333,1433.63460323612,79.646366846451,400.084075321707,42,39.2606666598792,0,0
transformers_4.23.0,tests/models/rembert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/rembert/test_modeling_rembert.py,498,207,406,2,17,23,24,19,47,71.4868683012558,1.41176470588235,281.862484421433,15.6590269123018,199.652593131849,36,44.3726272682238,0,0
transformers_4.23.0,tests/models/roformer/test_modeling_roformer.py,558,233,463,4,70,73,82,74,155,437.049811186148,2.34285714285714,2254.91863648983,125.273257582768,962.465271672487,38,35.3865651335957,0,0
transformers_4.23.0,tests/models/roformer/test_modeling_flax_roformer.py,163,71,124,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,12,65.4856896708118,0,0
transformers_4.23.0,tests/models/roformer/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/roformer/test_tokenization_roformer.py,77,43,43,1,4,2,4,5,6,8,0.5,6.96578428466209,0.38698801581456,13.9315685693242,10,83.2086861918228,0,0
transformers_4.23.0,tests/models/roformer/test_modeling_tf_roformer.py,401,190,320,3,65,62,70,68,132,396.208795349013,1.61538461538462,1298.03438430353,72.1130213501963,803.545095045045,30,39.3551283138475,0,0
transformers_4.23.0,tests/models/canine/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/canine/test_modeling_canine.py,536,314,414,10,37,41,58,47,99,225.969055477145,7.83783783783784,4310.06070085581,239.447816714212,549.904296316086,40,38.5216910438027,0,0
transformers_4.23.0,tests/models/canine/test_tokenization_canine.py,343,212,230,2,8,7,14,10,21,26,1.75,122.080857487111,6.78226986039503,69.7604899926346,35,54.8384813723974,0,0
transformers_4.23.0,tests/models/hubert/test_modeling_hubert.py,935,561,687,14,132,109,175,146,284,983.162992664122,9.28030303030303,18949.5451820785,1052.75251011547,2041.91017472192,129,16.9062949842939,0,0
transformers_4.23.0,tests/models/hubert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,tests/models/hubert/test_modeling_tf_hubert.py,554,325,391,9,61,43,74,70,117,390.304302604317,5.45901639344262,3914.80320693759,217.489067052088,717.126112982561,63,34.7280470169518,0,0
transformers_4.23.0,tests/models/lxmert/test_modeling_tf_lxmert.py,695,317,592,7,37,38,55,44,93,212.401258982674,5.2027027027027,2641.55336628795,146.752964793775,507.727140533269,65,29.1259795249822,0,0
transformers_4.23.0,tests/models/lxmert/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
